restaurant_id,product_key,date,log_price,fitted,residual
1,coca cola,2022-10-16,0.6931471805599453,0.6931471805599464,-1.1102230246251565e-15
1,coca cola,2022-10-13,0.6931471805599453,0.693147180559948,-2.6645352591003757e-15
1,coca cola,2022-10-21,0.6931471805599453,0.6931471805599436,1.6653345369377348e-15
1,coca cola,2022-10-23,0.6931471805599453,0.6931471805599483,-2.9976021664879227e-15
1,coca cola,2022-10-20,0.6931471805599453,0.6931471805599423,2.9976021664879227e-15
1,coca cola,2022-10-29,0.6931471805599453,0.6931471805599446,6.661338147750939e-16
1,coca cola,2022-11-13,0.6931471805599453,0.6931471805599445,7.771561172376096e-16
1,coca cola,2022-11-12,0.6931471805599453,0.6931471805599454,-1.1102230246251565e-16
1,coca cola,2022-11-13,0.6931471805599453,0.6931471805599445,7.771561172376096e-16
1,coca cola,2022-11-17,0.6931471805599453,0.6931471805599458,-5.551115123125783e-16
1,coca cola,2022-11-19,0.6931471805599453,0.6931471805599471,-1.7763568394002505e-15
1,coca cola,2022-11-16,0.6931471805599453,0.6931471805599457,-4.440892098500626e-16
1,coca cola,2022-11-27,0.6931471805599453,0.6931471805599444,8.881784197001252e-16
1,coca cola zero,2022-10-05,0.6931471805599453,0.6931471805599376,7.66053886991358e-15
1,coca cola zero,2022-10-06,0.6931471805599453,0.6931471805599456,-3.3306690738754696e-16
1,coca cola zero,2022-10-12,0.6931471805599453,0.693147180559941,4.3298697960381105e-15
1,coca cola zero,2022-10-14,0.6931471805599453,0.6931471805599455,-2.220446049250313e-16
1,coca cola zero,2022-10-12,0.6931471805599453,0.693147180559941,4.3298697960381105e-15
1,coca cola zero,2022-10-20,0.6931471805599453,0.6931471805599403,4.9960036108132044e-15
1,coca cola zero,2022-10-20,0.6931471805599453,0.6931471805599403,4.9960036108132044e-15
1,coca cola zero,2022-10-29,0.6931471805599453,0.6931471805599426,2.6645352591003757e-15
1,coca cola zero,2022-11-04,0.6931471805599453,0.6931471805599411,4.218847493575595e-15
1,coca cola zero,2022-11-06,0.6931471805599453,0.6931471805599437,1.5543122344752192e-15
